	user	text	created_at	name	tweets_ago	sent	pos	neg	neu	compound
16	{'id': 15012486, 'id_str': '15012486', 'name': 'CBS News', 'screen_name': 'CBSNews', 'location': 'New York, NY', 'description': 'Your source for original reporting and trusted news.', 'url': 'https://t.co/VGut7r2Vg5', 'entities': {'url': {'urls': [{'url': 'https://t.co/VGut7r2Vg5', 'expanded_url': 'http://CBSNews.com', 'display_url': 'CBSNews.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 6594391, 'friends_count': 432, 'listed_count': 48077, 'created_at': 'Thu Jun 05 00:54:31 +0000 2008', 'favourites_count': 270, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 179728, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': 'D9DADA', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/645966750941626368/d0Q4voGK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/645966750941626368/d0Q4voGK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/15012486/1527023725', 'profile_link_color': 'B12124', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EAEDF0', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}	Anthony Avalos' death followed a dozen referrals of suspected child abuse to child welfare officials over several y… https://t.co/gMQEAnhFyC	Thu Jun 28 16:50:01 +0000 2018	CBS News	17	{'neg': 0.4, 'neu': 0.6, 'pos': 0.0, 'compound': -0.875}	0.0	0.4	0.6	-0.875
17	{'id': 15012486, 'id_str': '15012486', 'name': 'CBS News', 'screen_name': 'CBSNews', 'location': 'New York, NY', 'description': 'Your source for original reporting and trusted news.', 'url': 'https://t.co/VGut7r2Vg5', 'entities': {'url': {'urls': [{'url': 'https://t.co/VGut7r2Vg5', 'expanded_url': 'http://CBSNews.com', 'display_url': 'CBSNews.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 6594391, 'friends_count': 432, 'listed_count': 48077, 'created_at': 'Thu Jun 05 00:54:31 +0000 2008', 'favourites_count': 270, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 179728, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': 'D9DADA', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/645966750941626368/d0Q4voGK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/645966750941626368/d0Q4voGK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/15012486/1527023725', 'profile_link_color': 'B12124', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EAEDF0', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}	WATCH: A man was seen clinging to the hood of a speeding car with one hand, and holding a cellphone with the other.… https://t.co/7ZK7eskgsk	Thu Jun 28 16:19:33 +0000 2018	CBS News	18	{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.4939}	0.138	0.0	0.862	0.4939
18	{'id': 15012486, 'id_str': '15012486', 'name': 'CBS News', 'screen_name': 'CBSNews', 'location': 'New York, NY', 'description': 'Your source for original reporting and trusted news.', 'url': 'https://t.co/VGut7r2Vg5', 'entities': {'url': {'urls': [{'url': 'https://t.co/VGut7r2Vg5', 'expanded_url': 'http://CBSNews.com', 'display_url': 'CBSNews.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 6594391, 'friends_count': 432, 'listed_count': 48077, 'created_at': 'Thu Jun 05 00:54:31 +0000 2008', 'favourites_count': 270, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 179728, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': 'D9DADA', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/645966750941626368/d0Q4voGK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/645966750941626368/d0Q4voGK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/15012486/1527023725', 'profile_link_color': 'B12124', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EAEDF0', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}	"""Hopefully, sir, you have stabbed your last victim"": A Georgia man was sentenced to life plus 20 years in a raciall… https://t.co/kvdDYhuCk4"	Thu Jun 28 16:04:38 +0000 2018	CBS News	19	{'neg': 0.182, 'neu': 0.818, 'pos': 0.0, 'compound': -0.4588}	0.0	0.182	0.818	-0.4588
19	{'id': 15012486, 'id_str': '15012486', 'name': 'CBS News', 'screen_name': 'CBSNews', 'location': 'New York, NY', 'description': 'Your source for original reporting and trusted news.', 'url': 'https://t.co/VGut7r2Vg5', 'entities': {'url': {'urls': [{'url': 'https://t.co/VGut7r2Vg5', 'expanded_url': 'http://CBSNews.com', 'display_url': 'CBSNews.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 6594391, 'friends_count': 432, 'listed_count': 48077, 'created_at': 'Thu Jun 05 00:54:31 +0000 2008', 'favourites_count': 270, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 179728, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': 'D9DADA', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/645966750941626368/d0Q4voGK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/645966750941626368/d0Q4voGK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/15012486/1527023725', 'profile_link_color': 'B12124', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EAEDF0', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}	The body of a 43-year-old man was found Wednesday morning in South Carolina after he was gored to death by two bull… https://t.co/YezuoSZMMN	Thu Jun 28 15:49:40 +0000 2018	CBS News	20	{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.5994}	0.0	0.157	0.843	-0.5994
20	{'id': 15012486, 'id_str': '15012486', 'name': 'CBS News', 'screen_name': 'CBSNews', 'location': 'New York, NY', 'description': 'Your source for original reporting and trusted news.', 'url': 'https://t.co/VGut7r2Vg5', 'entities': {'url': {'urls': [{'url': 'https://t.co/VGut7r2Vg5', 'expanded_url': 'http://CBSNews.com', 'display_url': 'CBSNews.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 6594391, 'friends_count': 432, 'listed_count': 48077, 'created_at': 'Thu Jun 05 00:54:31 +0000 2008', 'favourites_count': 270, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 179728, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': 'D9DADA', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/645966750941626368/d0Q4voGK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/645966750941626368/d0Q4voGK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/15012486/1527023725', 'profile_link_color': 'B12124', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EAEDF0', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}	"Silicon Valley residents: ""Their impact on housing and traffic is disproportionately large compared to all other co… https://t.co/wR61IyhgOG"	Thu Jun 28 15:37:12 +0000 2018	CBS News	21	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	0.0	0.0	1.0	0.0
21	{'id': 15012486, 'id_str': '15012486', 'name': 'CBS News', 'screen_name': 'CBSNews', 'location': 'New York, NY', 'description': 'Your source for original reporting and trusted news.', 'url': 'https://t.co/VGut7r2Vg5', 'entities': {'url': {'urls': [{'url': 'https://t.co/VGut7r2Vg5', 'expanded_url': 'http://CBSNews.com', 'display_url': 'CBSNews.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 6594391, 'friends_count': 432, 'listed_count': 48077, 'created_at': 'Thu Jun 05 00:54:31 +0000 2008', 'favourites_count': 270, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 179728, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': 'D9DADA', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/645966750941626368/d0Q4voGK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/645966750941626368/d0Q4voGK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/15012486/1527023725', 'profile_link_color': 'B12124', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EAEDF0', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}	"Jared Kushner's family development company is suing Jersey City over a broken contract, claiming ""political animus""… https://t.co/hP0Htu9wer"	Thu Jun 28 15:10:01 +0000 2018	CBS News	22	{'neg': 0.271, 'neu': 0.729, 'pos': 0.0, 'compound': -0.6369}	0.0	0.271	0.729	-0.6369
22	{'id': 15012486, 'id_str': '15012486', 'name': 'CBS News', 'screen_name': 'CBSNews', 'location': 'New York, NY', 'description': 'Your source for original reporting and trusted news.', 'url': 'https://t.co/VGut7r2Vg5', 'entities': {'url': {'urls': [{'url': 'https://t.co/VGut7r2Vg5', 'expanded_url': 'http://CBSNews.com', 'display_url': 'CBSNews.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 6594391, 'friends_count': 432, 'listed_count': 48077, 'created_at': 'Thu Jun 05 00:54:31 +0000 2008', 'favourites_count': 270, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 179728, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': 'D9DADA', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/645966750941626368/d0Q4voGK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/645966750941626368/d0Q4voGK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/15012486/1527023725', 'profile_link_color': 'B12124', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EAEDF0', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}	"China's government says its growth ""has brought great opportunities to trading partners all over the world"" as it t… https://t.co/9IQs8xarIf"	Thu Jun 28 14:54:31 +0000 2018	CBS News	23	{'neg': 0.0, 'neu': 0.646, 'pos': 0.354, 'compound': 0.8519}	0.354	0.0	0.646	0.8519
23	{'id': 15012486, 'id_str': '15012486', 'name': 'CBS News', 'screen_name': 'CBSNews', 'location': 'New York, NY', 'description': 'Your source for original reporting and trusted news.', 'url': 'https://t.co/VGut7r2Vg5', 'entities': {'url': {'urls': [{'url': 'https://t.co/VGut7r2Vg5', 'expanded_url': 'http://CBSNews.com', 'display_url': 'CBSNews.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 6594391, 'friends_count': 432, 'listed_count': 48077, 'created_at': 'Thu Jun 05 00:54:31 +0000 2008', 'favourites_count': 270, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 179728, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': 'D9DADA', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/645966750941626368/d0Q4voGK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/645966750941626368/d0Q4voGK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/15012486/1527023725', 'profile_link_color': 'B12124', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EAEDF0', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}	Teachers unions hope grass-roots protests will blunt the impact of the Supreme Court ruling on union fees… https://t.co/GnO3F1e9by	Thu Jun 28 14:39:30 +0000 2018	CBS News	24	{'neg': 0.081, 'neu': 0.641, 'pos': 0.278, 'compound': 0.6808}	0.278	0.081	0.641	0.6808
24	{'id': 15012486, 'id_str': '15012486', 'name': 'CBS News', 'screen_name': 'CBSNews', 'location': 'New York, NY', 'description': 'Your source for original reporting and trusted news.', 'url': 'https://t.co/VGut7r2Vg5', 'entities': {'url': {'urls': [{'url': 'https://t.co/VGut7r2Vg5', 'expanded_url': 'http://CBSNews.com', 'display_url': 'CBSNews.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 6594391, 'friends_count': 432, 'listed_count': 48077, 'created_at': 'Thu Jun 05 00:54:31 +0000 2008', 'favourites_count': 270, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 179728, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': 'D9DADA', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/645966750941626368/d0Q4voGK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/645966750941626368/d0Q4voGK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/15012486/1527023725', 'profile_link_color': 'B12124', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EAEDF0', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}	WATCH: DHS police officers in riot gear are removing protesters who are camped out outside an ICE facility in Portl… https://t.co/ZMhIHxMGwE	Thu Jun 28 14:25:58 +0000 2018	CBS News	25	{'neg': 0.224, 'neu': 0.776, 'pos': 0.0, 'compound': -0.6705}	0.0	0.224	0.776	-0.6705
25	{'id': 15012486, 'id_str': '15012486', 'name': 'CBS News', 'screen_name': 'CBSNews', 'location': 'New York, NY', 'description': 'Your source for original reporting and trusted news.', 'url': 'https://t.co/VGut7r2Vg5', 'entities': {'url': {'urls': [{'url': 'https://t.co/VGut7r2Vg5', 'expanded_url': 'http://CBSNews.com', 'display_url': 'CBSNews.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 6594391, 'friends_count': 432, 'listed_count': 48077, 'created_at': 'Thu Jun 05 00:54:31 +0000 2008', 'favourites_count': 270, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 179728, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': 'D9DADA', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/645966750941626368/d0Q4voGK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/645966750941626368/d0Q4voGK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/15012486/1527023725', 'profile_link_color': 'B12124', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EAEDF0', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}	Amazon acquires PillPack online pharmacy, upending drug delivery business https://t.co/TWqF5M8l9j https://t.co/Vre4r1k82H	Thu Jun 28 14:04:54 +0000 2018	CBS News	26	{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.1779}	0.145	0.0	0.855	0.1779
